"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"362","@StefanAntonio__ @aniesbaswedan @NasDem TIDAK.

Sedari dia mnjd timses jokowi saat periode pertama pun, saya tetap..

TIDAK.☝",FALSE,1,"StefanAntonio__",2022-12-03 11:43:42,FALSE,"1599005644853743617","1599006460180332544","1529491450605768704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yudhas0502gmai2",0,FALSE,FALSE,NA,NA
"363","@linajobstreett yg 2 nya clongingan sun, yg 3 periode jokowi",FALSE,0,"linajobstreett",2022-12-03 11:21:47,FALSE,"1599000724616409089","1599000942481125377","1477917145803603968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fundameeental",0,FALSE,FALSE,NA,NA
"364","@Rudiq1990 @tempodotco @jokowi Nanti kalo ada pembahasan revisi uu perpanjangan dr 2 jd 3 periode, baru ente boleh… https://t.co/5cAq6KFW1S",FALSE,0,"Rudiq1990",2022-12-03 11:15:34,TRUE,"1598998144544804865","1598999378978820097","1581597445196169216","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joe_kiplik",0,FALSE,FALSE,NA,NA
"365","@joe_kiplik @tempodotco @jokowi Janganlah presiden yg usang 10 th yg lalu minta tambahan jadi 3 periode....🤣🤣🤣",FALSE,0,"joe_kiplik",2022-12-03 11:10:40,FALSE,"1598996668690890754","1598998144544804865","3304715684","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rudiq1990",0,FALSE,FALSE,NA,NA
"366","@Ndranomade @Yurissa_Samosir @Tan_Mar3M @jokowi Lo mah berita yg blm tentu bener dipercaya bro 🤣
Ko lo yg doain pak… https://t.co/e3xGFMxNtX",FALSE,0,"Ndranomade",2022-12-03 11:02:56,TRUE,"1598966266282541056","1598996198207401989","1479783442267054082","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nurholil4",0,FALSE,FALSE,NA,NA
"367","@Relawananies Pak Jokowi 2 kali kalah di sumbar, tapi knapa bisa jadi Presiden 2 periode ya ?",FALSE,11,"Relawananies",2022-12-03 11:00:41,FALSE,"1598837648889892864","1598995632513257473","1185767973111263233","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","igo_alghozaly",0,FALSE,FALSE,NA,NA
"368","@RobbyHaneur Menurut UUD hny 2 periode dan pak Jokowi tidak mau.
Bayangkan jika 32th itu Jokowi bukan soeharto past… https://t.co/Dn7MQ9Asrz",FALSE,1,"RobbyHaneur",2022-12-03 10:47:47,TRUE,"1598877519352320000","1598992386075787265","1511221740310974466","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RickyNe29155105",0,FALSE,FALSE,NA,NA
"369","@abu_waras Bukti kalo Jokowi layak jadi presiden 4 periode lagi. 👍👍👍👍",FALSE,0,"abu_waras",2022-12-03 10:42:51,FALSE,"1598635117144313856","1598991147137126400","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Setiabumi1",0,FALSE,FALSE,NA,NA
"370","@DsSupriyady @geloraco Saya rakyat dari Jawa barat,bangga dan berharap Jokowi 3 periode.",FALSE,1,"DsSupriyady",2022-12-03 10:40:39,FALSE,"1598884174374785024","1598990593509638144","2926855970","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KoswaraHaji",0,FALSE,FALSE,NA,NA
"371","Presiden @jokowi datang ke rumah Duka keluarga Ferry Mursyidan Baldan (mantan Menteri ATR/BPN Kabinet Jokowi period… https://t.co/749t0sfSqG",FALSE,37,NA,2022-12-03 10:35:46,TRUE,NA,"1598989361210875904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jayabay19479190",7,FALSE,FALSE,NA,NA
"372","@HelmiFelis_ Iya kayak gerombolan kadrun dr periode pertama sampai sekarang hobynya demo Jokowi suruh mundur sayang… https://t.co/odm44lfXHv",FALSE,10,"HelmiFelis_",2022-12-03 10:34:04,TRUE,"1598896956205858816","1598988933500895232","3177957847","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rini703",0,FALSE,FALSE,NA,NA
"373","@bachrum_achmadi Makanya biarkan pak Jokowi mengemban tugas sebagai presiden utk periode yg ke 3, biar hutang2 itu bs diselesaikan.",FALSE,0,"bachrum_achmadi",2022-12-03 10:18:35,FALSE,"1598910060188823552","1598985036417888258","105085302","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robin23338438",0,FALSE,FALSE,NA,NA
"374","@jokowi Jadi Kapan Harga BBM dinaikkan lagi?
Kapan Subsidi Listrik dicabut?
Kapan  penggalakan Penerimaan Pajak dar… https://t.co/cmbB7iY2MR",FALSE,0,"jokowi",2022-12-03 10:12:50,TRUE,"1598648587767844867","1598983591543078912","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erlan17432540",0,FALSE,FALSE,NA,NA
"375","@AndyWinanto_AW @SemutMerah2024 @maspiyuaja @aniesbaswedan Allah sdh memberikan jalan terbaik dengan memberi keperc… https://t.co/2B8bUux6K4",FALSE,0,"AndyWinanto_AW",2022-12-03 10:07:03,TRUE,"1598658843508346880","1598982136815824896","1411724646903291907","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","decarlieracing",0,FALSE,FALSE,NA,NA
"376","@DsSupriyady @geloraco Rakyat mana yg kau bioang bosan dengan kepemimpinan pak jokowi… kalian aja yg ingin merusak… https://t.co/A8qmUs36IW",FALSE,1,"DsSupriyady",2022-12-03 09:52:48,TRUE,"1598884174374785024","1598978550631399424","2926855970","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","octovianuskp",0,FALSE,FALSE,NA,NA
"377","@Miduk17 Rakyat Indonesia rela dipimpin Jokowi &amp; Ganjar 4 periode lagi.👍👍",FALSE,0,"Miduk17",2022-12-03 09:25:08,FALSE,"1598891726705684481","1598971585905324032","1102461866129776640","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Setiabumi1",0,FALSE,FALSE,NA,NA
"378","@irdzi29 @03__nakula yaudah gimana kalo pake narasi ; anies sebaiknya langsung diangkat jadi presiden  3 periode ,… https://t.co/gk7nykp2kd",FALSE,0,"irdzi29",2022-12-03 09:08:50,TRUE,"1598957769650212864","1598967485642178561","1544885851540271104","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dzulfaqor1402",0,FALSE,FALSE,NA,NA
"379","@SantorinisSun Harusnya kan pak Jokowi di buat 3 periode dulu…..jatahnya wan god kan nanti jadi presiden yg ke 2024……masih jauh",FALSE,1,"SantorinisSun",2022-12-03 08:47:10,FALSE,"1598930267468857344","1598962031826440193","980685208969031680","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yohaness6411",1,FALSE,FALSE,NA,NA
"380","@abu_waras Ya mending Jokowi 5 periode. Pasti Indonesia jauh lebih baik lagi..",FALSE,11,"abu_waras",2022-12-03 08:32:38,FALSE,"1598682021949308931","1598958375500361728","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiptraD",0,FALSE,FALSE,NA,NA
"381","@SantorinisSun Giliran narasi Jokowi 3 periode pada teriak2. Giliran kebutuhan mereka AB suruh 3 periode. Kek anak… https://t.co/WKxNm1ZaHz",FALSE,3,"SantorinisSun",2022-12-03 08:21:18,TRUE,"1598930267468857344","1598955521276809216","980685208969031680","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","williamvcj",0,FALSE,FALSE,NA,NA
"382","@adianasrul @cahaya_kahfi @Relawananies Kuota banyak emang? Heh PeAK! Berdirilah dikaki mu sendiri, harga diri raky… https://t.co/bi1cUt02fJ",FALSE,0,"adianasrul",2022-12-03 07:57:22,TRUE,"1598621381293314049","1598949498667274241","1223256659067228165","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poco_satria",0,FALSE,FALSE,NA,NA
"383","@_LOVE_AG4EVER Otak kalut  pasti  kena  Stroke otak tengah  dan 2  mati..
    Akibat  mikirin Jokowi  3 periode. 
N… https://t.co/RziJR9kVuR",FALSE,1,"_LOVE_AG4EVER",2022-12-03 07:47:20,TRUE,"1598937168533426176","1598946973125840897","799023207294504960","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","henrynico_p",0,FALSE,FALSE,NA,NA
"384","@iccasarifien @ziezie84187091 @M45Broo @aniesbaswedan 5 tahun kadrun membully jokowi dibilang PKI, dibilang mukanya… https://t.co/z6YxStHyWl",FALSE,2,"iccasarifien",2022-12-03 07:46:16,TRUE,"1598890224582787072","1598946706049347584","374002526","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poco_satria",0,FALSE,FALSE,NA,NA
"385","@Nengnengpondasi @HelmiFelis_ Keren
""Kue hasil pbangunan kinerja Jokowi akan engkau nikmati juga""

Setiap warga pas… https://t.co/BhMtAEWmAl",FALSE,0,"Nengnengpondasi",2022-12-03 07:25:04,TRUE,"1598699596624318469","1598941370512986112","1543997097111760896","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","panjipanjianji1",0,FALSE,FALSE,NA,NA
"386","@jokowi Maaf, kalo anda berfikir maju dan konsisten untuk negara. Mobil ESEMKA yg legend itu, harusnya anda peiorit… https://t.co/MJHtTyUDcp",FALSE,0,"jokowi",2022-12-03 07:18:25,TRUE,"1598648587767844867","1598939697103110144","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BongBanke76",0,FALSE,FALSE,NA,NA
"387","semakin banyak yang kurang akal.
jokpro silahkan kalian menyatakan jokowi tiga periode. Indonesia bukan  milik kali… https://t.co/IIsqipunRH",FALSE,0,NA,2022-12-03 06:54:43,TRUE,NA,"1598933733280976898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MukidiTankal",0,FALSE,FALSE,NA,NA
"388","Soal pengiritan biaya pemilu saya sangat setuju.
Tapi sertijab presiden, wapres, mentri dll masih tetap mahal dan m… https://t.co/uci03peHxe",FALSE,8,NA,2022-12-03 06:43:21,TRUE,NA,"1598930871188590592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SangGuru2471",1,FALSE,FALSE,NA,NA
"389","@masnomaden jokowi 9 periode",FALSE,0,"masnomaden",2022-12-03 06:41:44,FALSE,"1598920677817741313","1598930465108660225","981458534998065152","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","boiqualified",0,FALSE,FALSE,NA,NA
"390","@Yurissa_Samosir Dan Sudah hal lumrah di Aceh tidak ada sejarahnya Capres PDIP menang di Aceh,Pak SBY (non PDIP) 2… https://t.co/V6YG6ECnM3",FALSE,61,"nasrlhs",2022-12-03 06:22:39,TRUE,"1598925005450276865","1598925665356898305","1474390304417406978","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nasrlhs",12,FALSE,FALSE,NA,NA
"391","@HelmiFelis_ Makin hari makin pintar ngomongin diri sendiri.

Mdh2an 2024 nanti, bapak ini tidak tambah dendam pada… https://t.co/DjfV3arJiI",FALSE,18,"HelmiFelis_",2022-12-03 06:15:01,TRUE,"1598896956205858816","1598923741891039233","3177957847","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satupriodelagi",0,FALSE,FALSE,NA,NA
"392","@republikaonline Kami mendukung 3 periode buwat Bapak Jokowi",FALSE,0,"republikaonline",2022-12-03 06:12:22,FALSE,"1597441388756729856","1598923076523425792","22126902","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BakolPenthol",0,FALSE,FALSE,NA,NA
"393","@RobbyHaneur Pakde Jokowi 2 periode saja, tapi pastikan presiden berikutnya adalah penerus bukan pengganti",FALSE,3,"RobbyHaneur",2022-12-03 06:04:49,FALSE,"1598877519352320000","1598921175245393920","1511221740310974466","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","batireinyong",0,FALSE,FALSE,NA,NA
"394","@HelmiFelis_ Hanya orang2 yang bersih hatinya yang bisa mengerti isi berita itu. Dan Jokowi itu memang presiden RI 2 periode.",FALSE,0,"HelmiFelis_",2022-12-03 05:56:05,FALSE,"1598622865875963904","1598918976368934912","3177957847","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darwin_lutor16",0,FALSE,FALSE,NA,NA
"395","@YRadianto @abu_waras kalau grombolan nya tawarin 3 periode. oke oke saja. 1 periode korup, 2 periode tambah korup,… https://t.co/2YQ7NLZnGM",FALSE,0,"YRadianto",2022-12-03 05:48:43,TRUE,"1598882215055589376","1598917123505811456","2542665199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iwanstj",0,FALSE,FALSE,NA,NA
"396","🤣🤣🤣🤣🤣
Walo aq dukung trs Jokowi, tp sejak 2014 aq trus ngetawain janji kampanye Jokowi ttg pelanggaran HAM berat.… https://t.co/4RtSJPBWoS",FALSE,1,NA,2022-12-03 05:47:32,TRUE,NA,"1598916827186606081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Suryanata180808",0,FALSE,FALSE,NA,NA
"397","@oka_suwitra @detikcom Mau dukung siapa projo??
Jokowi tiga periode?? 😅 😅 😅",FALSE,0,"oka_suwitra",2022-12-03 05:34:50,FALSE,"1598608954783064064","1598913629742850050","2922406231","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hakkoon",0,FALSE,FALSE,NA,NA
"398","@detikcom Boleh klo Prabowo yg Wapres, klo Prabowo Capres jangan deh, periode lalu sama sekali gak punya gagasan, k… https://t.co/JuSxgMDogQ",FALSE,0,"detikcom",2022-12-03 05:32:58,TRUE,"1598632344100954112","1598913162468020225","69183155","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","free_m4",0,FALSE,FALSE,NA,NA
"399","@jokowi PEMILU 2024 HARGA MATI. YANG MENUNDA ATAU MENYALAHI UU DENGAN MENAMBAH MS JABATAN MJD 3 PERIODE ADALAH PENG… https://t.co/o3CFh82azB",FALSE,2,"jokowi",2022-12-03 05:16:14,TRUE,"1598606044946890752","1598908948945711104","366987179","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bams44421380",1,FALSE,FALSE,NA,NA
"400","Waah...keren pol P. Jokowi. Andai bisa 3 periode Klik untuk lihat kontennya👇🏼👇🏼👇🏼
https://t.co/V49dCE8mJK https://t.co/FTvA2gDMwc",FALSE,1,NA,2022-12-03 05:07:30,FALSE,NA,"1598906753206300673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DinaKusmayanti9",0,FALSE,FALSE,NA,NA
"401","@CintaMatiNKRI @bro_aLy9 @jokowi Justru sebaliknya, kalianlah yang bongak bodoh itu. Menjilat permen manis kebohong… https://t.co/wxtuNhgBhj",FALSE,1,"CintaMatiNKRI",2022-12-03 05:06:46,TRUE,"1598885470897082369","1598906568648851456","1096087458838532096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AccSutan",0,FALSE,FALSE,NA,NA
"402","Bener2 bikin sukses,sampe 2 periode 

Org bisa berubah,yg tdk bisa diubah adalah masa lalu seseorang 

https://t.co/jpGkJMj0Zt",FALSE,0,NA,2022-12-03 04:58:11,FALSE,NA,"1598904409077207042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7__BLCK",0,FALSE,FALSE,NA,NA
"403","@abiskesuspen @SmokeOnTheAir1 kacrut banget hahaha, banyak pemikiran ky gitu ya pantes aja jokowi 3 periode 🤣",FALSE,1,"abiskesuspen",2022-12-03 04:57:58,FALSE,"1598901821262934017","1598904354379288576","1592807664995643393","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mrr_Raccoon",0,FALSE,FALSE,NA,NA
"404","@YakAns1 @4ULI4_07 @cordovareborn @MENTARlPAGl @KangUtang04 @bozzvanc1 @Kasuk12KP @Berliannew @ri4_ul @Zay34562… https://t.co/dVZVV8KCJ5",FALSE,9,"YakAns1",2022-12-03 04:50:19,TRUE,"1598606589585690624","1598902427079831552","1570634774565494784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ibnxine",6,FALSE,FALSE,NA,NA
"405","@bolututung212 @BosPurwa Susah mas karena pendukung anies itu mereka yg benci jokowi selama 2 periode ini, dana tau… https://t.co/XuXWvhBv62",FALSE,0,"bolututung212",2022-12-03 04:41:08,TRUE,"1598898807642947584","1598900117343719425","1372975919644643332","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","achokill",0,FALSE,FALSE,NA,NA
"406","@Ndranomade @Yurissa_Samosir @Tan_Mar3M @jokowi Karena ga normal gue mah ga pusing bro 🤣🤣
Emangnya lo ngakunya wara… https://t.co/mq5XGQmReR",FALSE,0,"Ndranomade",2022-12-03 04:30:55,TRUE,"1598816435329171457","1598897545019002881","1479783442267054082","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nurholil4",0,FALSE,FALSE,NA,NA
"407","Presiden Jokowi menegaskan dirinya menolak usulan perpanjangan masa jabatan presiden 3 periode.
Hal itu disampaikan… https://t.co/IMJ65c7QyQ",FALSE,0,NA,2022-12-03 03:28:45,TRUE,NA,"1598881898792898561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatarenita15",0,FALSE,FALSE,NA,NA
"408","@abu_waras Iya, kebalikannya kl kita tolak jokowi 3 periode krn melanggar konstitusi eh mereka bilang:
Kalo rakyat/… https://t.co/1HabKvyfFi",FALSE,4,"abu_waras",2022-12-03 03:19:03,TRUE,"1598878043686440960","1598879457670238209","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OIwillback",0,FALSE,FALSE,NA,NA
"409","@Mulia781 @jokowi Negri ini semakin maju ..yg hancur itu otak dan pikiranmu .karena selama periode jokowi otak dan… https://t.co/9RBSObsUga",FALSE,5,"Mulia781",2022-12-03 03:12:38,TRUE,"1598681336633446400","1598877845341671424","1344298928334749696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrSimpl92795338",0,FALSE,FALSE,NA,NA
"410","@abu_waras Daripada pilpres2an, dan buang dana yg besar, dan utk persatuan dan kesatuan bangsa Indonesia, lebih bai… https://t.co/m8FdFe1Kba",FALSE,4,"abu_waras",2022-12-03 02:58:57,TRUE,"1598682021949308931","1598874398899204097","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robin23338438",0,FALSE,FALSE,NA,NA
"411","@hervanka @m_t_hidayat @detikcom Kadrunn sakit hati jokowi 2 periode.. masih ada aja kata cebong... move on tolol",FALSE,0,"hervanka",2022-12-03 02:54:40,FALSE,"1598608529606455297","1598873322372009985","213206131","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiyanFahlevi",0,FALSE,FALSE,NA,NA
"412","Kereta Api pertama di Sulawesi akhirnya kelar di era Jokowi.... Presiden sebelumnya 2 periode ngapain aja ya...?? 🤭… https://t.co/Vh3K22i58a",FALSE,7,NA,2022-12-03 02:39:19,TRUE,NA,"1598869458889867266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrinoMilanista",3,FALSE,FALSE,NA,NA
"413","@Relawananies Ya pasti pemimpin baru lah..Jokowi kan udh 2 periode..yg pasti pemimpin barunya bukan PECATAN..ngurus… https://t.co/A3ZmnCvKRe",FALSE,1,"Relawananies",2022-12-03 02:27:39,TRUE,"1598293902238572544","1598866523992772608","1185767973111263233","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ade1103",0,FALSE,FALSE,NA,NA
"414","@maik23K @Dennysiregar7 Sekarang beda, skrg jokowi sdh tdk bisa 3 periode 😁😁",FALSE,0,"maik23K",2022-12-03 02:00:00,FALSE,"1598685012324683776","1598859565957001216","2742590505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdulhusdin",0,FALSE,FALSE,NA,NA
"415","@CNNIndonesia Gobloknya rakyat Indonesia....dibohongi jokowi sampai 2 periode....😇😇😇",FALSE,0,"CNNIndonesia",2022-12-03 01:38:01,FALSE,"1598527874264223744","1598854034617925632","17128975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahardjoDanar",0,FALSE,FALSE,NA,NA
"416","@akunkeenam212 @Sahrin84959845 Bagaimanapun jokowi adalah presiden yang terpilih melalui pemilu dan sudah 2 periode… https://t.co/JvDDZl8HQw",FALSE,2,"akunkeenam212",2022-12-03 01:35:01,TRUE,"1598824686674382848","1598853277453455361","1457907849888026624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Syahrun_aja",1,FALSE,FALSE,NA,NA
"417","@karniilyas Jawabanya sangat simpel : bila pak jokowi 3 periode",FALSE,0,"karniilyas",2022-12-03 01:30:33,FALSE,"1598732949335441409","1598852153422286848","148472804","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cozillar_Chrome",0,FALSE,FALSE,NA,NA
"418","@papa_loren Pak @jokowi yakin Masih Menjabat 3 Periode.? Bukan Pesimis Tapi Yakin Bapak Tidk Lagi Terpilih Kecuali,… https://t.co/7ldBtAyBQU",FALSE,1,"papa_loren",2022-12-03 01:29:52,TRUE,"1598821671720611841","1598851984354082816","1466651308102877187","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArabBara2",0,FALSE,FALSE,NA,NA
"419","@KompasTV Berpendapat apa saja bebas, silahkan mau menyebut untuk dorong Jokowi 3 Periode juga bisa,atau .....apa aja 😀",FALSE,0,"KompasTV",2022-12-03 01:29:12,FALSE,"1598814157109067781","1598851813502963714","71436318","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhIqbal252",0,FALSE,FALSE,NA,NA
"420","@alisyarief Jokowi presiden 2 periode,sementara elo cuma tukang fitnah yg berkepala botak..wkwk",FALSE,0,"alisyarief",2022-12-03 01:25:03,FALSE,"1598363042974048257","1598850769733976064","30201110","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AyahIvan3",0,FALSE,FALSE,NA,NA
"421","@AREAJULID Lebih percaya jokowi 3 periode daripada ginian sih",FALSE,0,"AREAJULID",2022-12-03 01:20:34,FALSE,"1598674592415219712","1598849640090435584","928308639315648512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtriwinar",0,FALSE,FALSE,NA,NA
"422","@Sumanto59653397 Mumpung atau kalau benar PDIP, Golkar sudah berseberangan tentu ada kesempatan utk makzulkan Jokow… https://t.co/ZNa7nWulem",FALSE,3,"Sumanto59653397",2022-12-03 01:05:38,TRUE,"1598833515445227521","1598845884670050306","1265916778439303168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HidayatNatari",2,FALSE,FALSE,NA,NA
"423","dulu JOKOWI juga tak dipilih warga Aceh tapi tetap menang, jadi presiden 2 periode

🤭 https://t.co/q64qcc3ATG",FALSE,2,NA,2022-12-03 00:59:26,FALSE,NA,"1598844322358915072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cinggaro",0,FALSE,FALSE,NA,NA
"424","@CNNIndonesia Saya suka terobosan pak Jokowi... Lanjutkan 3 periode",FALSE,0,"CNNIndonesia",2022-12-03 00:58:11,FALSE,"1598527874264223744","1598844007807062016","17128975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","feriHatake",0,FALSE,FALSE,NA,NA
"425","RIZAL RAMLI BLAK BLAKAN! DENDAM JOKOWI YANG CEMEN &amp; LUHUT OTAK TIGA PERIODE https://t.co/FPxjfVvknv via @YouTube",FALSE,0,NA,2022-12-03 00:46:55,FALSE,NA,"1598841171681628160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HajiBajuri",0,FALSE,FALSE,NA,NA
"426","@fadlizon Udah diem. Mau di lempar sendal pak prabowo???

Pak Jokowi ogah 3 periode. 
Jatah pak prabowo dan pak Ganjar.",FALSE,0,"fadlizon",2022-12-03 00:33:01,FALSE,"1598556088349392897","1598837676622610433","79139422","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NabilaAr__",0,FALSE,FALSE,NA,NA
"427","@pakaipeci Pak Jokowi itu presiden 2 periode, Anis itu baru capres pleciden doang, belom tentu juga jadi pleciden Muhehehe 😄",FALSE,0,"pakaipeci",2022-12-03 00:27:18,FALSE,"1598216834578550785","1598836235417812992","99926414","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adon32279227",0,FALSE,FALSE,NA,NA
"428","@DodipM_Pangestu @batman66788271 @detikcom Dukung jokowi 73838838362737383863738377474994747575884 periode!1!1!1!1!1!1!",FALSE,0,"DodipM_Pangestu",2022-12-03 00:18:50,FALSE,"1598725529464864768","1598834106749849600","131404825","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","in_makiy",0,FALSE,FALSE,NA,NA
"429","PRESIDEN JOKOWI. 3 PERIODE.👍👍👍🤝🤝🙏🙏🙏🙏🙏 https://t.co/si4q8ic70G",FALSE,0,NA,2022-12-03 00:14:12,FALSE,NA,"1598832941173727232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purnomowardoyo",0,FALSE,FALSE,NA,NA
"430","@ARSIPAJA Makanya pilih jokowi buat 3 periode",FALSE,1,"ARSIPAJA",2022-12-03 00:11:37,FALSE,"1598555956547575808","1598832288200265729","2993008392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adeksahril",0,FALSE,FALSE,NA,NA
"431","@_LOVE_AG4EVER Itu bukan nyinyir bong..
Faktanya yang kemarin di undang
Acara Jokowi Gerilya tiga periode.
Undangan… https://t.co/yRrYiVLD1X",FALSE,10,"_LOVE_AG4EVER",2022-12-02 23:34:08,TRUE,"1598622220980346880","1598822855474831360","799023207294504960","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ary0977",1,FALSE,FALSE,NA,NA
"432","@douboegiez_ @geloraco @jokowi Maunya pemilu tu dilakukan lewat MPR. Demi ambisi 3 periode.",FALSE,0,"douboegiez_",2022-12-02 23:11:20,FALSE,"1598790599528022018","1598817118614872065","1497890956984852481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sf1ans",0,FALSE,FALSE,NA,NA
"433","@Nurholil4 @Yurissa_Samosir @Tan_Mar3M @jokowi Pemerintah mmg kliatan Normal lu yg gk normal,, 🤣🤣🤣tinggal nunggu 24… https://t.co/NCnIRUYMO4",FALSE,0,"Nurholil4",2022-12-02 23:08:37,TRUE,"1598752093871173633","1598816435329171457","1076970811125260288","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ndranomade",0,FALSE,FALSE,NA,NA
